No.,IPV,Time,Source,Destination,Source Port,Destination Port,Length,Protocol,Human
465,4,6.118046,3232281142,3353877079,49773,443,211,TLSv1.2,0
466,6,6.119338,3232281089,3232281142,53,49781,54,TCP,0
467,6,6.119338,3232281089,3232281142,53,49781,54,TCP,0
468,4,6.119338,3232281089,3232281142,53,49781,197,DNS,0
469,4,6.119615,3232281142,3353877079,49773,443,1506,TLSv1.2,1
470,4,6.119615,3232281142,3353877079,49773,443,1506,TCP,0
471,6,6.119615,3232281142,3353877079,49773,443,1506,TCP,0
472,6,6.119615,3232281142,3353877079,49773,443,175,TLSv1.2,1
473,4,6.119927,3232281142,3232281089,49781,53,54,TCP,0
474,4,6.120718,3232281089,3232281142,53,49777,54,TCP,0
475,6,6.120993,3232281142,3232281089,49777,53,54,TCP,0
476,4,6.121709,3232281089,3232281142,53,49781,54,TCP,0
477,4,6.121945,3232281142,3232281089,49781,53,54,TCP,0
478,6,6.122793,3353877079,3232281142,443,49773,54,TCP,0
479,6,6.122793,3353877079,3232281142,443,49773,54,TCP,0
480,4,6.122793,3353877079,3232281142,443,49773,105,TLSv1.2,0
481,4,6.122793,3353877079,3232281142,443,49773,120,TLSv1.2,1
482,6,6.122878,3232281142,3353877079,49773,443,54,TCP,0
483,4,6.12314,3232281142,3353877079,49773,443,92,TLSv1.2,1
484,6,6.123837,3232281089,3232281142,53,49775,175,DNS,0
485,4,6.123837,3232281089,3232281142,53,49776,220,DNS,0
486,6,6.123837,3353877079,3232281142,443,49773,54,TCP,0
487,4,6.124179,3232281142,3232281089,49775,53,54,TCP,0
488,6,6.124291,3232281142,3232281089,49776,53,54,TCP,0
489,6,6.124984,3353877079,3232281142,443,49773,54,TCP,0
490,6,6.126181,3232281089,3232281142,53,49775,54,TCP,0
491,6,6.126181,3232281089,3232281142,53,49776,54,TCP,0
492,6,6.126181,1745972076,3232281142,443,65168,54,TCP,0
493,6,6.126447,3232281142,3232281089,49775,53,54,TCP,0
494,6,6.126482,3232281142,3232281089,49776,53,54,TCP,0
495,6,6.127232,3353877079,3232281142,443,49773,54,TCP,0
496,6,6.13584,3232281142,1746043628,49768,443,54,TCP,0
499,6,6.15173,3232281142,580244451,65451,443,54,TCP,0
500,4,6.15173,3232281142,580244451,65446,443,54,TCP,0
501,6,6.165799,3353877079,3232281142,443,49773,1506,TLSv1.2,1
502,4,6.165799,3353877079,3232281142,443,49773,1506,TLSv1.2,1
503,6,6.165799,3353877079,3232281142,443,49773,625,TLSv1.2,1
504,6,6.165869,3232281142,3353877079,49773,443,54,TCP,0
505,6,6.211195,3232281142,3353877079,49773,443,1506,TLSv1.2,1
506,4,6.211195,3232281142,3353877079,49773,443,1506,TCP,0
507,4,6.211195,3232281142,3353877079,49773,443,1306,TLSv1.2,1
508,4,6.212298,3232281142,3353877079,49773,443,1506,TLSv1.2,1
509,6,6.212298,3232281142,3353877079,49773,443,1506,TCP,0
510,6,6.212298,3232281142,3353877079,49773,443,1311,TLSv1.2,1
511,6,6.216172,3353877079,3232281142,443,49773,54,TCP,0
512,4,6.216172,3353877079,3232281142,443,49773,54,TCP,0
513,6,6.216172,3353877079,3232281142,443,49773,54,TCP,0
514,4,6.227188,3353877079,3232281142,443,49773,210,TLSv1.2,1
515,6,6.227188,3353877079,3232281142,443,49773,1506,TLSv1.2,1
516,6,6.227188,3353877079,3232281142,443,49773,1506,TLSv1.2,1
517,4,6.227188,3353877079,3232281142,443,49773,1506,TLSv1.2,1
518,6,6.227188,3353877079,3232281142,443,49773,1506,TLSv1.2,1
519,6,6.227188,3353877079,3232281142,443,49773,1506,TLSv1.2,1
520,6,6.227188,3353877079,3232281142,443,49773,1506,TLSv1.2,1
521,6,6.227188,3353877079,3232281142,443,49773,1506,TLSv1.2,1
522,6,6.227188,3353877079,3232281142,443,49773,1506,TLSv1.2,1
523,4,6.227188,3353877079,3232281142,443,49773,908,TLSv1.2,1
524,6,6.227349,3232281142,3353877079,49773,443,54,TCP,0
525,4,6.268368,3232281142,3353877079,49773,443,1506,TLSv1.2,1
526,6,6.268368,3232281142,3353877079,49773,443,1506,TCP,0
527,4,6.268368,3232281142,3353877079,49773,443,1369,TLSv1.2,1
528,4,6.269631,3232281142,3353877079,49773,443,1506,TLSv1.2,1
529,6,6.269631,3232281142,3353877079,49773,443,1506,TCP,0
530,6,6.269631,3232281142,3353877079,49773,443,1305,TLSv1.2,1
531,4,6.273051,3353877079,3232281142,443,49773,54,TCP,0
532,6,6.273198,3353877079,3232281142,443,49773,54,TCP,0
533,4,6.274193,3353877079,3232281142,443,49773,212,TLSv1.2,1
534,4,6.291443,3353877079,3232281142,443,49773,212,TCP,0
535,6,6.29149,3232281142,3353877079,49773,443,66,TCP,0
536,4,6.299278,3353877079,3232281142,443,49773,196,TLSv1.2,1
537,6,6.299278,3353877079,3232281142,443,49773,1506,TLSv1.2,1
538,4,6.299278,3353877079,3232281142,443,49773,1506,TLSv1.2,1
539,4,6.299278,3353877079,3232281142,443,49773,1506,TLSv1.2,1
540,6,6.299278,3353877079,3232281142,443,49773,1506,TLSv1.2,1
541,6,6.299278,3353877079,3232281142,443,49773,1506,TLSv1.2,1
542,4,6.299278,3353877079,3232281142,443,49773,1506,TLSv1.2,1
543,4,6.299278,3353877079,3232281142,443,49773,1506,TLSv1.2,1
544,4,6.299278,3353877079,3232281142,443,49773,1506,TLSv1.2,1
545,4,6.299278,3353877079,3232281142,443,49773,1506,TLSv1.2,1
546,6,6.299442,3232281142,3353877079,49773,443,54,TCP,0
547,6,6.299498,3353877079,3232281142,443,49773,1506,TLSv1.2,1
548,6,6.299498,3353877079,3232281142,443,49773,1506,TLSv1.2,1
549,4,6.299498,3353877079,3232281142,443,49773,1506,TLSv1.2,1
550,6,6.299562,3232281142,3353877079,49773,443,54,TCP,0
551,4,6.3003,3353877079,3232281142,443,49773,1506,TLSv1.2,1
552,4,6.3003,3353877079,3232281142,443,49773,1506,TLSv1.2,1
553,4,6.3003,3353877079,3232281142,443,49773,1506,TLSv1.2,1
554,6,6.3003,3353877079,3232281142,443,49773,1506,TLSv1.2,1
555,6,6.3003,3353877079,3232281142,443,49773,1506,TLSv1.2,1
556,6,6.3003,3353877079,3232281142,443,49773,1506,TLSv1.2,1
557,6,6.3003,3353877079,3232281142,443,49773,1506,TLSv1.2,1
558,4,6.300383,3232281142,3353877079,49773,443,54,TCP,0
559,4,6.300555,3353877079,3232281142,443,49773,1506,TLSv1.2,1
560,6,6.300555,3353877079,3232281142,443,49773,1506,TLSv1.2,1
561,6,6.300555,3353877079,3232281142,443,49773,1506,TLSv1.2,1
562,6,6.300555,3353877079,3232281142,443,49773,1322,TLSv1.2,0
563,4,6.300628,3232281142,3353877079,49773,443,54,TCP,0
564,4,6.308631,3353877079,3232281142,443,49773,1506,TLSv1.2,1
565,4,6.308631,3353877079,3232281142,443,49773,1506,TLSv1.2,1
566,4,6.308631,3353877079,3232281142,443,49773,1506,TLSv1.2,1
567,6,6.308681,3232281142,3353877079,49773,443,54,TCP,0
568,6,6.309,3353877079,3232281142,443,49773,1506,TLSv1.2,1
569,6,6.309,3353877079,3232281142,443,49773,1506,TLSv1.2,1
570,4,6.309,3353877079,3232281142,443,49773,1506,TLSv1.2,1
571,4,6.309,3353877079,3232281142,443,49773,1506,TLSv1.2,1
572,6,6.309,3353877079,3232281142,443,49773,1506,TLSv1.2,1
573,6,6.309,3353877079,3232281142,443,49773,1506,TLSv1.2,1
574,4,6.309,3353877079,3232281142,443,49773,1506,TLSv1.2,1
575,6,6.309,3353877079,3232281142,443,49773,1506,TLSv1.2,1
576,4,6.309,3353877079,3232281142,443,49773,823,TLSv1.2,1
577,4,6.309,3353877079,3232281142,443,49773,1506,TCP,0
578,4,6.309,3353877079,3232281142,443,49773,1506,TCP,0
579,4,6.309152,3232281142,3353877079,49773,443,54,TCP,0
580,4,6.309477,3353877079,3232281142,443,49773,1506,TCP,0
581,6,6.309477,3353877079,3232281142,443,49773,1506,TCP,0
582,6,6.309477,3353877079,3232281142,443,49773,1506,TCP,0
583,4,6.309477,3353877079,3232281142,443,49773,1506,TCP,0
584,6,6.309477,3353877079,3232281142,443,49773,1506,TCP,0
585,4,6.309477,3353877079,3232281142,443,49773,1506,TCP,0
586,6,6.309477,3353877079,3232281142,443,49773,1506,TCP,0
587,6,6.309477,3353877079,3232281142,443,49773,1506,TCP,0
588,4,6.309477,3353877079,3232281142,443,49773,1506,TCP,0
589,4,6.309477,3353877079,3232281142,443,49773,1506,TLSv1.2,1
590,4,6.309477,3353877079,3232281142,443,49773,1506,TCP,0
591,6,6.309477,3353877079,3232281142,443,49773,1506,TCP,0
592,6,6.309477,3353877079,3232281142,443,49773,1506,TCP,0
593,6,6.309477,3353877079,3232281142,443,49773,1506,TCP,0
594,6,6.309477,3353877079,3232281142,443,49773,1506,TCP,0
595,6,6.309477,3353877079,3232281142,443,49773,1506,TCP,0
596,6,6.309668,3232281142,3353877079,49773,443,54,TCP,0
597,6,6.310789,3353877079,3232281142,443,49773,1506,TCP,0
598,4,6.310789,3353877079,3232281142,443,49773,1506,TCP,0
599,4,6.310789,3353877079,3232281142,443,49773,383,TLSv1.2,1
600,6,6.310851,3232281142,3353877079,49773,443,54,TCP,0
601,4,6.439746,3232281142,3353877079,49773,443,1506,TLSv1.2,1
602,4,6.439746,3232281142,3353877079,49773,443,1506,TCP,0
603,6,6.439746,3232281142,3353877079,49773,443,1506,TCP,0
604,4,6.439746,3232281142,3353877079,49773,443,121,TLSv1.2,1
605,6,6.444561,3353877079,3232281142,443,49773,54,TCP,0
606,6,6.539318,3353877079,3232281142,443,49773,1506,TCP,0
607,6,6.539318,3353877079,3232281142,443,49773,1506,TCP,0
608,4,6.539318,3353877079,3232281142,443,49773,1506,TCP,0
609,6,6.539318,3353877079,3232281142,443,49773,1506,TCP,0
610,4,6.539318,3353877079,3232281142,443,49773,281,TLSv1.2,1
611,4,6.539318,3353877079,3232281142,443,49773,281,TCP,0
612,6,6.539523,3232281142,3353877079,49773,443,66,TCP,0
613,4,6.67952,3232281142,3353877079,49784,443,66,TCP,0
614,6,6.685181,3353877079,3232281142,443,49784,66,TCP,0
615,4,6.685394,3232281142,3353877079,49784,443,54,TCP,0
616,4,6.686714,3232281142,3353877079,49784,443,319,TLSv1.2,0
617,4,6.692005,3353877079,3232281142,443,49784,54,TCP,0
618,6,6.694845,3353877079,3232281142,443,49784,1506,TLSv1.2,0
619,4,6.694845,3353877079,3232281142,443,49784,1506,TCP,0
620,6,6.694845,3353877079,3232281142,443,49784,1506,TCP,0
621,4,6.694845,3353877079,3232281142,443,49784,1048,TLSv1.2,0
622,6,6.694905,3232281142,3353877079,49784,443,54,TCP,0
623,4,6.696805,3232281142,580244451,65447,443,457,TLSv1.2,1
624,6,6.696893,3232281142,580244451,65447,443,1466,TCP,0
625,6,6.696893,3232281142,580244451,65447,443,1466,TCP,0
626,6,6.696893,3232281142,580244451,65447,443,1466,TCP,0
627,6,6.696893,3232281142,580244451,65447,443,1466,TCP,0
628,6,6.696893,3232281142,580244451,65447,443,1466,TCP,0
629,4,6.696893,3232281142,580244451,65447,443,1228,TLSv1.2,1
630,6,6.700496,3232281142,3353877079,49784,443,147,TLSv1.2,0
631,6,6.70052,3232281142,3353877079,49784,443,211,TLSv1.2,0
632,6,6.702064,3232281142,3353877079,49784,443,554,TLSv1.2,0
633,4,6.702498,3232281142,3353877079,49784,443,1506,TLSv1.2,1
634,4,6.702498,3232281142,3353877079,49784,443,1506,TCP,0
635,6,6.702498,3232281142,3353877079,49784,443,1506,TCP,0
636,6,6.702498,3232281142,3353877079,49784,443,1506,TCP,0
637,4,6.702498,3232281142,3353877079,49784,443,1506,TCP,0
638,6,6.702498,3232281142,3353877079,49784,443,1506,TCP,0
639,4,6.702498,3232281142,3353877079,49784,443,1506,TCP,0
640,6,6.702498,3232281142,3353877079,49784,443,1506,TCP,0
641,6,6.702498,3232281142,3353877079,49784,443,1506,TCP,0
642,4,6.703393,580244451,3232281142,443,65447,54,TCP,0
643,6,6.703393,580244451,3232281142,443,65447,54,TCP,0
644,6,6.703393,580244451,3232281142,443,65447,54,TCP,0
645,4,6.705014,3353877079,3232281142,443,49784,54,TCP,0
646,4,6.705365,3353877079,3232281142,443,49784,105,TLSv1.2,0
647,6,6.706169,3353877079,3232281142,443,49784,54,TCP,0
648,6,6.706169,3353877079,3232281142,443,49784,120,TLSv1.2,1
649,6,6.706223,3232281142,3353877079,49784,443,1506,TCP,0
650,4,6.70635,3353877079,3232281142,443,49784,54,TCP,0
651,4,6.707506,580244451,3232281142,443,65447,54,TCP,0
652,6,6.708691,3353877079,3232281142,443,49784,54,TCP,0
653,4,6.708691,3353877079,3232281142,443,49784,54,TCP,0
654,4,6.708691,3353877079,3232281142,443,49784,54,TCP,0
655,4,6.708726,3232281142,3353877079,49784,443,1506,TCP,0
656,6,6.708726,3232281142,3353877079,49784,443,1506,TLSv1.2,0
657,6,6.708726,3232281142,3353877079,49784,443,1506,TCP,0
658,4,6.708726,3232281142,3353877079,49784,443,1506,TCP,0
659,6,6.708726,3232281142,3353877079,49784,443,1506,TCP,0
660,6,6.708726,3232281142,3353877079,49784,443,1506,TCP,0
661,6,6.708726,3232281142,3353877079,49784,443,1506,TCP,0
662,4,6.708726,3232281142,3353877079,49784,443,1506,TCP,0
663,6,6.708726,3232281142,3353877079,49784,443,1506,TCP,0
664,4,6.708726,3232281142,3353877079,49784,443,1506,TCP,0
665,6,6.708726,3232281142,3353877079,49784,443,1506,TCP,0
666,6,6.708726,3232281142,3353877079,49784,443,1506,TCP,0
667,4,6.708726,3232281142,3353877079,49784,443,1506,TLSv1.2,0
668,4,6.708726,3232281142,3353877079,49784,443,1506,TCP,0
669,4,6.708726,3232281142,3353877079,49784,443,1506,TCP,0
670,4,6.708726,3232281142,3353877079,49784,443,1506,TCP,0
671,6,6.708726,3232281142,3353877079,49784,443,1506,TCP,0
672,6,6.708726,3232281142,3353877079,49784,443,1506,TCP,0
673,6,6.713959,3353877079,3232281142,443,49784,54,TCP,0
674,4,6.71398,3232281142,3353877079,49784,443,1506,TCP,0
675,6,6.71398,3232281142,3353877079,49784,443,1506,TCP,0
676,6,6.71398,3232281142,3353877079,49784,443,1506,TCP,0
677,6,6.71398,3232281142,3353877079,49784,443,1506,TCP,0
678,6,6.715055,3353877079,3232281142,443,49784,54,TCP,0
679,6,6.71507,3232281142,3353877079,49784,443,1506,TCP,0
680,6,6.71507,3232281142,3353877079,49784,443,624,TLSv1.2,0
681,6,6.716189,3353877079,3232281142,443,49784,54,TCP,0
682,6,6.716189,3353877079,3232281142,443,49784,96,TLSv1.2,1
683,4,6.718403,580244451,3232281142,443,65447,449,TLSv1.2,1
684,6,6.718403,3353877079,3232281142,443,49784,54,TCP,0
685,4,6.7334,3353877079,3232281142,443,49784,96,TCP,0
686,6,6.733436,3232281142,3353877079,49784,443,66,TCP,0
687,6,6.74067,3353877079,3232281142,443,49784,956,TLSv1.2,1
688,4,6.740864,3232281142,3353877079,49784,443,54,TCP,0
689,4,6.75905,3232281142,3353877079,49773,443,1506,TLSv1.2,1
690,6,6.75905,3232281142,3353877079,49773,443,1506,TCP,0
691,4,6.75905,3232281142,3353877079,49773,443,1506,TCP,0
692,4,6.75905,3232281142,3353877079,49773,443,282,TLSv1.2,1
693,6,6.763287,3232281142,580244451,65447,443,54,TCP,0
694,4,6.76414,3353877079,3232281142,443,49773,54,TCP,0
695,6,6.76414,3353877079,3232281142,443,49773,54,TCP,0
696,6,6.820448,3353877079,3232281142,443,49773,1506,TCP,0
697,6,6.820448,3353877079,3232281142,443,49773,1506,TCP,0
698,6,6.820448,3353877079,3232281142,443,49773,1506,TCP,0
699,4,6.820448,3353877079,3232281142,443,49773,1506,TCP,0
700,6,6.820448,3353877079,3232281142,443,49773,1506,TCP,0
701,6,6.820448,3353877079,3232281142,443,49773,1506,TCP,0
702,6,6.820448,3353877079,3232281142,443,49773,1506,TCP,0
703,6,6.820448,3353877079,3232281142,443,49773,1506,TCP,0
704,6,6.820584,3232281142,3353877079,49773,443,54,TCP,0
705,6,6.822567,3353877079,3232281142,443,49773,1506,TCP,0
706,6,6.822567,3353877079,3232281142,443,49773,752,TLSv1.2,1
707,6,6.822567,3353877079,3232281142,443,49773,1506,TCP,0
708,4,6.822567,3353877079,3232281142,443,49773,1506,TCP,0
709,6,6.822567,3353877079,3232281142,443,49773,1506,TCP,0
710,4,6.822567,3353877079,3232281142,443,49773,1506,TCP,0
711,6,6.822567,3353877079,3232281142,443,49773,1506,TCP,0
712,6,6.822567,3353877079,3232281142,443,49773,1506,TCP,0
713,4,6.822567,3353877079,3232281142,443,49773,1506,TCP,0
714,6,6.822567,3353877079,3232281142,443,49773,1506,TCP,0
715,6,6.822567,3353877079,3232281142,443,49773,1506,TCP,0
716,6,6.822567,3353877079,3232281142,443,49773,1506,TCP,0
717,6,6.822567,3353877079,3232281142,443,49773,1506,TCP,0
718,4,6.822567,3353877079,3232281142,443,49773,1506,TLSv1.2,1
719,6,6.822567,3353877079,3232281142,443,49773,1506,TCP,0
720,4,6.822567,3353877079,3232281142,443,49773,1506,TCP,0
721,6,6.822567,3353877079,3232281142,443,49773,1506,TCP,0
722,4,6.822567,3353877079,3232281142,443,49773,1506,TCP,0
723,6,6.822567,3353877079,3232281142,443,49773,1506,TCP,0
724,4,6.822567,3353877079,3232281142,443,49773,1506,TCP,0
725,6,6.822567,3353877079,3232281142,443,49773,1506,TCP,0
726,4,6.822567,3353877079,3232281142,443,49773,1506,TCP,0
727,6,6.822567,3353877079,3232281142,443,49773,1506,TCP,0
728,4,6.822567,3353877079,3232281142,443,49773,1506,TCP,0
729,6,6.822567,3353877079,3232281142,443,49773,1506,TLSv1.2,1
730,6,6.822567,3353877079,3232281142,443,49773,1506,TCP,0
731,6,6.822567,3353877079,3232281142,443,49773,1506,TCP,0
732,6,6.822567,3353877079,3232281142,443,49773,1506,TCP,0
733,6,6.822567,3353877079,3232281142,443,49773,1506,TCP,0
734,6,6.822567,3353877079,3232281142,443,49773,1506,TCP,0
735,6,6.822567,3353877079,3232281142,443,49773,1506,TCP,0
736,4,6.822567,3353877079,3232281142,443,49773,1506,TCP,0
737,6,6.822822,3232281142,3353877079,49773,443,54,TCP,0
738,4,6.822874,3353877079,3232281142,443,49773,1506,TCP,0
739,4,6.822874,3353877079,3232281142,443,49773,1506,TCP,0
740,6,6.822874,3353877079,3232281142,443,49773,1506,TCP,0
741,4,6.822874,3353877079,3232281142,443,49773,1506,TLSv1.2,1
742,4,6.822874,3353877079,3232281142,443,49773,1506,TCP,0
743,4,6.822874,3353877079,3232281142,443,49773,1506,TCP,0
744,6,6.822874,3353877079,3232281142,443,49773,1506,TCP,0
745,6,6.822874,3353877079,3232281142,443,49773,1506,TCP,0
746,4,6.822874,3353877079,3232281142,443,49773,1506,TCP,0
747,4,6.822874,3353877079,3232281142,443,49773,1506,TCP,0
748,4,6.822874,3353877079,3232281142,443,49773,1218,TLSv1.2,1
749,4,6.822966,3232281142,3353877079,49773,443,54,TCP,0
750,4,6.927003,3232281142,580244451,65449,443,452,TLSv1.2,1
751,4,6.938931,580244451,3232281142,443,65449,54,TCP,0
752,6,6.938962,3232281142,580244451,65449,443,525,TLSv1.2,1
753,4,6.944378,580244451,3232281142,443,65449,54,TCP,0
754,4,6.970378,580244451,3232281142,443,65449,381,TLSv1.2,1
755,4,6.990028,3232281142,3353877079,49784,443,625,TLSv1.2,0
756,6,6.991494,3232281142,3353877079,49784,443,636,TLSv1.2,0
757,4,6.991519,3232281142,3353877079,49773,443,547,TLSv1.2,0
758,6,6.992182,3232281142,3353877079,49773,443,645,TLSv1.2,0
759,6,6.994377,3353877079,3232281142,443,49784,54,TCP,0
760,4,6.996586,3353877079,3232281142,443,49773,54,TCP,0
761,4,6.996586,3353877079,3232281142,443,49784,54,TCP,0
762,4,6.996586,3353877079,3232281142,443,49773,54,TCP,0
763,4,6.996586,3353877079,3232281142,443,49773,1506,TCP,0
764,4,6.996778,3232281142,3353877079,49773,443,54,TCP,0
765,6,6.998111,3353877079,3232281142,443,49773,1506,TCP,0
766,6,6.998111,3353877079,3232281142,443,49773,1506,TCP,0
767,4,6.998111,3353877079,3232281142,443,49773,182,TLSv1.2,1
768,4,6.998111,3353877079,3232281142,443,49773,695,TLSv1.2,1
769,4,6.998111,3353877079,3232281142,443,49784,1506,TLSv1.2,1
770,4,6.998111,3353877079,3232281142,443,49784,1506,TLSv1.2,1
771,4,6.998111,3353877079,3232281142,443,49784,1506,TLSv1.2,1
772,4,6.998111,3353877079,3232281142,443,49784,1506,TLSv1.2,1
773,4,6.998111,3353877079,3232281142,443,49784,1506,TLSv1.2,1
774,4,6.998111,3353877079,3232281142,443,49784,1506,TLSv1.2,1
775,4,6.998111,3353877079,3232281142,443,49784,1506,TLSv1.2,1
776,4,6.998111,3353877079,3232281142,443,49784,1506,TLSv1.2,1
777,6,6.998111,3353877079,3232281142,443,49784,1506,TLSv1.2,1
778,4,6.998111,3353877079,3232281142,443,49784,1506,TLSv1.2,1
779,6,6.998111,3353877079,3232281142,443,49784,1506,TLSv1.2,1
780,4,6.998111,3353877079,3232281142,443,49784,1506,TLSv1.2,1
781,6,6.998111,3353877079,3232281142,443,49784,1506,TLSv1.2,1
782,6,6.998296,3232281142,3353877079,49773,443,54,TCP,0
783,4,6.998318,3232281142,3353877079,49784,443,54,TCP,0
784,6,6.999333,3353877079,3232281142,443,49784,1506,TLSv1.2,1
785,6,6.999333,3353877079,3232281142,443,49784,1506,TLSv1.2,1
786,4,6.999333,3353877079,3232281142,443,49784,1506,TLSv1.2,1
787,6,6.999333,3353877079,3232281142,443,49784,579,TLSv1.2,1
788,4,6.999333,3353877079,3232281142,443,49784,1506,TCP,0
789,6,6.999333,3353877079,3232281142,443,49784,1506,TCP,0
790,6,6.999333,3353877079,3232281142,443,49784,1506,TCP,0
791,4,6.999333,3353877079,3232281142,443,49784,1506,TCP,0
792,6,6.999333,3353877079,3232281142,443,49784,1506,TCP,0
793,4,6.999333,3353877079,3232281142,443,49784,1506,TCP,0
794,6,6.999333,3353877079,3232281142,443,49784,1506,TCP,0
795,6,6.99948,3232281142,3353877079,49784,443,54,TCP,0
796,4,7.000347,3353877079,3232281142,443,49784,1506,TCP,0
797,4,7.000347,3353877079,3232281142,443,49784,1506,TCP,0
798,4,7.000347,3353877079,3232281142,443,49784,1506,TCP,0
799,4,7.000347,3353877079,3232281142,443,49784,1506,TCP,0
800,6,7.000347,3353877079,3232281142,443,49784,1506,TLSv1.2,1
801,6,7.000347,3353877079,3232281142,443,49784,1506,TCP,0
802,4,7.000429,3232281142,3353877079,49784,443,54,TCP,0
803,4,7.002373,3353877079,3232281142,443,49784,1506,TCP,0
804,6,7.002551,3353877079,3232281142,443,49784,1506,TCP,0
805,6,7.002551,3353877079,3232281142,443,49784,1506,TCP,0
806,4,7.002585,3232281142,3353877079,49784,443,54,TCP,0
807,4,7.002716,3353877079,3232281142,443,49784,1506,TCP,0
808,6,7.002746,3232281142,3353877079,49784,443,54,TCP,0
809,6,7.003195,3353877079,3232281142,443,49784,1506,TCP,0
810,4,7.003195,3353877079,3232281142,443,49784,1506,TCP,0
811,6,7.003195,3353877079,3232281142,443,49784,1506,TCP,0
812,6,7.003195,3353877079,3232281142,443,49784,1506,TCP,0
813,4,7.003195,3353877079,3232281142,443,49784,1506,TCP,0
814,6,7.003195,3353877079,3232281142,443,49784,1506,TLSv1.2,1
815,6,7.003195,3353877079,3232281142,443,49784,1506,TCP,0
816,6,7.003195,3353877079,3232281142,443,49784,1506,TCP,0
817,4,7.003195,3353877079,3232281142,443,49784,1506,TCP,0
818,4,7.003313,3232281142,3353877079,49784,443,54,TCP,0
819,6,7.003868,3353877079,3232281142,443,49784,1506,TCP,0
820,6,7.003868,3353877079,3232281142,443,49784,1506,TCP,0
821,6,7.003868,3353877079,3232281142,443,49784,1506,TCP,0
822,4,7.003868,3353877079,3232281142,443,49784,1506,TCP,0
823,4,7.003868,3353877079,3232281142,443,49784,1506,TCP,0
824,4,7.003868,3353877079,3232281142,443,49784,1506,TCP,0
825,6,7.003868,3353877079,3232281142,443,49784,1506,TCP,0
826,4,7.003868,3353877079,3232281142,443,49784,1506,TLSv1.2,1
827,4,7.003868,3353877079,3232281142,443,49784,1506,TCP,0
828,6,7.003868,3353877079,3232281142,443,49784,922,TLSv1.2,1
829,6,7.003976,3232281142,3353877079,49784,443,54,TCP,0
830,4,7.012271,3232281142,3353877079,49773,443,640,TLSv1.2,0
831,4,7.01229,3232281142,3353877079,49784,443,632,TLSv1.2,0
832,4,7.012636,3232281142,580244451,65449,443,54,TCP,0
833,6,7.012744,3232281142,3353877079,49773,443,642,TLSv1.2,0
