ipv,deltatime,src,dst,srcport,dstport,length,proto,human
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.007952,3232281142,3353877079,49773,443,54,6,0
4,0.000220,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000120,3232281142,3353877079,49773,443,54,6,0
4,0.000802,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000821,3232281142,3353877079,49773,443,54,6,0
4,0.000255,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1322,6,0
4,0.000245,3232281142,3353877079,49773,443,54,6,0
4,0.008076,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.008053,3232281142,3353877079,49773,443,54,6,0
4,0.000369,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,823,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000471,3232281142,3353877079,49773,443,54,6,0
4,0.000477,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000516,3232281142,3353877079,49773,443,54,6,0
4,0.001312,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,383,6,1
4,0.001183,3232281142,3353877079,49773,443,54,6,0
4,0.128895,3232281142,3353877079,49773,443,1506,6,1
4,0.000000,3232281142,3353877079,49773,443,1506,6,0
4,0.000000,3232281142,3353877079,49773,443,1506,6,0
4,0.000000,3232281142,3353877079,49773,443,121,6,1
4,0.133772,3353877079,3232281142,443,49773,54,6,0
4,0.094757,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,281,6,1
4,0.000000,3353877079,3232281142,443,49773,281,6,0
4,0.099777,3232281142,3353877079,49773,443,66,6,0
4,0.000000,3232281142,3353877079,49784,443,66,6,0
4,0.000000,3353877079,3232281142,443,49784,66,6,0
4,0.005874,3232281142,3353877079,49784,443,54,6,0
4,0.001320,3232281142,3353877079,49784,443,319,6,0
4,0.006824,3353877079,3232281142,443,49784,54,6,0
4,0.002840,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1048,6,0
4,0.008191,3232281142,3353877079,49784,443,54,6,0
4,0.000000,3232281142,580244451,65447,443,457,6,1
4,0.000088,3232281142,580244451,65447,443,1466,6,0
4,0.000000,3232281142,580244451,65447,443,1466,6,0
4,0.000000,3232281142,580244451,65447,443,1466,6,0
4,0.000000,3232281142,580244451,65447,443,1466,6,0
4,0.000000,3232281142,580244451,65447,443,1466,6,0
4,0.000000,3232281142,580244451,65447,443,1228,6,1
4,0.005591,3232281142,3353877079,49784,443,147,6,0
4,0.000024,3232281142,3353877079,49784,443,211,6,0
4,0.001544,3232281142,3353877079,49784,443,554,6,0
4,0.000434,3232281142,3353877079,49784,443,1506,6,1
4,0.000000,3232281142,3353877079,49784,443,1506,6,0
4,0.000000,3232281142,3353877079,49784,443,1506,6,0
4,0.000000,3232281142,3353877079,49784,443,1506,6,0
4,0.000000,3232281142,3353877079,49784,443,1506,6,0
4,0.000000,3232281142,3353877079,49784,443,1506,6,0
4,0.000000,3232281142,3353877079,49784,443,1506,6,0
4,0.000000,3232281142,3353877079,49784,443,1506,6,0
4,0.000000,3232281142,3353877079,49784,443,1506,6,0
4,0.000000,580244451,3232281142,443,65447,54,6,0
4,0.000000,580244451,3232281142,443,65447,54,6,0
4,0.000000,580244451,3232281142,443,65447,54,6,0
4,0.010169,3353877079,3232281142,443,49784,54,6,0
4,0.000351,3353877079,3232281142,443,49784,105,6,0
4,0.000804,3353877079,3232281142,443,49784,54,6,0
4,0.000000,3353877079,3232281142,443,49784,120,6,1
4,0.003725,3232281142,3353877079,49784,443,1506,6,0
4,0.000181,3353877079,3232281142,443,49784,54,6,0
4,0.004113,580244451,3232281142,443,65447,54,6,0
4,0.002341,3353877079,3232281142,443,49784,54,6,0
4,0.000000,3353877079,3232281142,443,49784,54,6,0
4,0.000000,3353877079,3232281142,443,49784,54,6,0
4,0.002503,3232281142,3353877079,49784,443,1506,6,0
4,0.000000,3232281142,3353877079,49784,443,1506,6,0
4,0.000000,3232281142,3353877079,49784,443,1506,6,0
4,0.000000,3232281142,3353877079,49784,443,1506,6,0
4,0.000000,3232281142,3353877079,49784,443,1506,6,0
4,0.000000,3232281142,3353877079,49784,443,1506,6,0
4,0.000000,3232281142,3353877079,49784,443,1506,6,0
4,0.000000,3232281142,3353877079,49784,443,1506,6,0
4,0.000000,3232281142,3353877079,49784,443,1506,6,0
4,0.000000,3232281142,3353877079,49784,443,1506,6,0
4,0.000000,3232281142,3353877079,49784,443,1506,6,0
4,0.000000,3232281142,3353877079,49784,443,1506,6,0
4,0.000000,3232281142,3353877079,49784,443,1506,6,0
4,0.000000,3232281142,3353877079,49784,443,1506,6,0
4,0.000000,3232281142,3353877079,49784,443,1506,6,0
4,0.000000,3232281142,3353877079,49784,443,1506,6,0
4,0.000000,3232281142,3353877079,49784,443,1506,6,0
4,0.000000,3232281142,3353877079,49784,443,1506,6,0
4,0.005268,3353877079,3232281142,443,49784,54,6,0
4,0.005254,3232281142,3353877079,49784,443,1506,6,0
4,0.000000,3232281142,3353877079,49784,443,1506,6,0
4,0.000000,3232281142,3353877079,49784,443,1506,6,0
4,0.000000,3232281142,3353877079,49784,443,1506,6,0
4,0.001096,3353877079,3232281142,443,49784,54,6,0
4,0.001090,3232281142,3353877079,49784,443,1506,6,0
4,0.000000,3232281142,3353877079,49784,443,624,6,0
4,0.001134,3353877079,3232281142,443,49784,54,6,0
4,0.000000,3353877079,3232281142,443,49784,96,6,1
4,0.010897,580244451,3232281142,443,65447,449,6,1
4,0.002214,3353877079,3232281142,443,49784,54,6,0
4,0.014997,3353877079,3232281142,443,49784,96,6,0
4,0.018366,3232281142,3353877079,49784,443,66,6,0
4,0.007270,3353877079,3232281142,443,49784,956,6,1
4,0.007428,3232281142,3353877079,49784,443,54,6,0
4,0.219527,3232281142,3353877079,49773,443,1506,6,1
4,0.000000,3232281142,3353877079,49773,443,1506,6,0
4,0.000000,3232281142,3353877079,49773,443,1506,6,0
4,0.000000,3232281142,3353877079,49773,443,282,6,1
4,0.066394,3232281142,580244451,65447,443,54,6,0
4,0.224822,3353877079,3232281142,443,49773,54,6,0
4,0.000000,3353877079,3232281142,443,49773,54,6,0
4,0.056308,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.061534,3232281142,3353877079,49773,443,54,6,0
4,0.002119,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,752,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.002238,3232281142,3353877079,49773,443,54,6,0
4,0.000307,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1218,6,1
4,0.000144,3232281142,3353877079,49773,443,54,6,0
4,0.000000,3232281142,580244451,65449,443,452,6,1
4,0.000000,580244451,3232281142,443,65449,54,6,0
4,0.011959,3232281142,580244451,65449,443,525,6,1
4,0.005447,580244451,3232281142,443,65449,54,6,0
4,0.026000,580244451,3232281142,443,65449,381,6,1
4,0.249164,3232281142,3353877079,49784,443,625,6,0
4,0.001466,3232281142,3353877079,49784,443,636,6,0
4,0.168553,3232281142,3353877079,49773,443,547,6,0
4,0.000663,3232281142,3353877079,49773,443,645,6,0
4,0.253707,3353877079,3232281142,443,49784,54,6,0
4,0.173712,3353877079,3232281142,443,49773,54,6,0
4,0.002209,3353877079,3232281142,443,49784,54,6,0
4,0.000000,3353877079,3232281142,443,49773,54,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.004596,3232281142,3353877079,49773,443,54,6,0
4,0.001525,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,182,6,1
4,0.000000,3353877079,3232281142,443,49773,695,6,1
4,0.001525,3353877079,3232281142,443,49784,1506,6,1
4,0.000000,3353877079,3232281142,443,49784,1506,6,1
4,0.000000,3353877079,3232281142,443,49784,1506,6,1
4,0.000000,3353877079,3232281142,443,49784,1506,6,1
4,0.000000,3353877079,3232281142,443,49784,1506,6,1
4,0.000000,3353877079,3232281142,443,49784,1506,6,1
4,0.000000,3353877079,3232281142,443,49784,1506,6,1
4,0.000000,3353877079,3232281142,443,49784,1506,6,1
4,0.000000,3353877079,3232281142,443,49784,1506,6,1
4,0.000000,3353877079,3232281142,443,49784,1506,6,1
4,0.000000,3353877079,3232281142,443,49784,1506,6,1
4,0.000000,3353877079,3232281142,443,49784,1506,6,1
4,0.000000,3353877079,3232281142,443,49784,1506,6,1
4,0.001518,3232281142,3353877079,49773,443,54,6,0
4,0.006824,3232281142,3353877079,49784,443,54,6,0
4,0.001222,3353877079,3232281142,443,49784,1506,6,1
4,0.000000,3353877079,3232281142,443,49784,1506,6,1
4,0.000000,3353877079,3232281142,443,49784,1506,6,1
4,0.000000,3353877079,3232281142,443,49784,579,6,1
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.001162,3232281142,3353877079,49784,443,54,6,0
4,0.001014,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,1
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000949,3232281142,3353877079,49784,443,54,6,0
4,0.002026,3353877079,3232281142,443,49784,1506,6,0
4,0.000178,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.002156,3232281142,3353877079,49784,443,54,6,0
4,0.000165,3353877079,3232281142,443,49784,1506,6,0
4,0.000161,3232281142,3353877079,49784,443,54,6,0
4,0.000479,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,1
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000567,3232281142,3353877079,49784,443,54,6,0
4,0.000673,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,1
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,922,6,1
4,0.000663,3232281142,3353877079,49784,443,54,6,0
4,0.013975,3232281142,3353877079,49773,443,640,6,0
4,0.008314,3232281142,3353877079,49784,443,632,6,0
4,0.073674,3232281142,580244451,65449,443,54,6,0
4,0.000473,3232281142,3353877079,49773,443,642,6,0
4,0.000521,3232281142,3353877079,49784,443,636,6,0
4,0.000502,3232281142,3353877079,49773,443,644,6,0
4,0.000610,3232281142,3353877079,49784,443,632,6,0
4,0.018547,3353877079,3232281142,443,49773,54,6,0
4,0.012790,3353877079,3232281142,443,49784,54,6,0
4,0.001153,3353877079,3232281142,443,49784,54,6,0
4,0.001153,3353877079,3232281142,443,49773,54,6,0
4,0.000000,3353877079,3232281142,443,49773,729,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,54,6,0
4,0.000000,3353877079,3232281142,443,49773,163,6,1
4,0.000000,3353877079,3232281142,443,49773,54,6,0
4,0.004697,3232281142,3353877079,49773,443,54,6,0
4,0.001590,3353877079,3232281142,443,49773,985,6,1
4,0.001590,3353877079,3232281142,443,49784,1219,6,1
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.001578,3232281142,3353877079,49773,443,54,6,0
4,0.006124,3232281142,3353877079,49784,443,54,6,0
4,0.000690,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,56,6,1
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000686,3232281142,3353877079,49784,443,54,6,0
4,0.000419,3232281142,3353877079,49784,443,632,6,0
4,0.001270,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,1
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1224,6,1
4,0.000000,3353877079,3232281142,443,49784,356,6,1
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,1
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.001170,3232281142,3353877079,49784,443,54,6,0
4,0.000006,3232281142,3353877079,49784,443,632,6,0
4,0.000519,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1445,6,1
4,0.000090,3232281142,3353877079,49784,443,54,6,0
4,0.000493,3232281142,3353877079,49784,443,631,6,0
4,0.000501,3232281142,3353877079,49784,443,633,6,0
4,0.004836,3353877079,3232281142,443,49784,54,6,0
4,0.000000,3353877079,3232281142,443,49784,339,6,1
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.003909,3232281142,3353877079,49784,443,54,6,0
4,0.000182,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000161,3232281142,3353877079,49784,443,54,6,0
4,0.001275,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,1
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.001206,3232281142,3353877079,49784,443,632,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,1
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
4,0.000000,3353877079,3232281142,443,49784,1506,6,0
