number,source_port,destination_port,protocol,length,length_deviation,delta_time,flow_average_length,flow_length_deviation,flow_delta_time,human
8668,443,53598,6,1506,592.47679520,0.00000095,1036.64516129,485.00000000,0.00000095,1
8669,443,53598,6,1506,592.40840356,0.00000095,1051.31250000,469.35483871,0.00000095,1
8670,443,53598,6,1506,592.34002770,0.00000095,1065.09090909,454.68750000,0.00000095,1
8671,443,53598,6,1506,592.27166763,0.00000095,1078.05882353,440.90909091,0.00000095,1
8672,443,53598,6,1506,592.20332333,0.00000119,1090.28571429,427.94117647,0.00000119,1
8673,443,53598,6,1506,592.13499481,0.00000095,1101.83333333,415.71428571,0.00000095,1
8674,443,53598,6,1506,592.06668205,0.00000095,1112.75675676,404.16666667,0.00000095,1
8675,443,53598,6,1506,591.99838505,0.00000095,1123.10526316,393.24324324,0.00000095,1
8676,443,53598,6,1506,591.93010381,0.00000095,1132.92307692,382.89473684,0.00000095,1
8677,443,53598,6,1506,591.86183831,0.00000119,1142.25000000,373.07692308,0.00000119,1
8678,443,53598,6,1506,591.79358856,0.00000000,1151.12195122,363.75000000,0.00000000,1
8679,443,53598,6,1506,591.72535455,0.00000095,1159.57142857,354.87804878,0.00000095,1
8680,443,53598,6,1506,591.65713627,0.00000095,1167.62790698,346.42857143,0.00000095,1
8681,443,53598,6,1506,591.58893372,0.00000095,1175.31818182,338.37209302,0.00000095,1
8682,443,53598,6,1506,591.52074689,0.00000095,1182.66666667,330.68181818,0.00000095,1
8683,443,53598,6,1506,591.45257578,0.00000095,1189.69565217,323.33333333,0.00000095,1
8684,443,53598,6,1506,591.38442037,0.00000119,1196.42553191,316.30434783,0.00000119,1
8685,443,53598,6,1506,591.31628068,0.00000000,1202.87500000,309.57446809,0.00000000,1
8686,443,53598,6,1177,262.24815668,0.00000095,1202.34693878,25.87500000,0.00000095,0
8687,443,53598,6,1506,591.21794724,0.00000095,1208.42000000,303.65306122,0.00000095,0
8688,443,53598,6,1506,591.14985026,0.00000095,1214.25490196,297.58000000,0.00000095,0
8689,443,53598,6,1506,591.08176897,0.00000095,1219.86538462,291.74509804,0.00000095,1
8690,53598,443,6,66,848.98629664,0.00008416,137.12000000,74.08333333,0.00231099,0
8691,53598,443,6,66,848.88854347,0.00002694,134.38461538,71.12000000,0.00002694,0
8692,443,53598,6,1506,591.20918720,0.00003409,1225.26415094,286.13461538,0.00014520,0
8693,443,53598,6,1506,591.14113042,0.00000095,1230.46296296,280.73584906,0.00000095,0
8694,53598,443,6,66,848.92691068,0.00001502,131.85185185,68.38461538,0.00005007,0
8695,53598,443,6,66,848.82920935,0.00002003,129.50000000,65.85185185,0.00002003,0
8696,53598,443,6,66,848.73153049,0.00013494,127.31034483,63.50000000,0.00013494,0
8697,443,53598,6,1506,591.36612588,0.00124097,1235.47272727,275.53703704,0.00141096,1
8698,443,53598,6,1506,591.29809020,0.00000095,1240.30357143,270.52727273,0.00000095,0
8699,443,53598,6,1506,591.23007017,0.00000095,1244.96491228,265.69642857,0.00000095,0
8700,443,53598,6,1506,591.16206579,0.00000119,1249.46551724,261.03508772,0.00000119,1
8701,443,53598,6,1506,591.09407706,0.00000095,1253.81355932,256.53448276,0.00000095,0
8702,443,53598,6,1506,591.02610396,0.00000095,1258.01666667,252.18644068,0.00000095,0
8703,443,53598,6,1506,590.95814649,0.00000095,1262.08196721,247.98333333,0.00000095,1
8704,443,53598,6,1506,590.89020464,0.00000095,1266.01612903,243.91803279,0.00000095,0
8705,443,53598,6,1506,590.82227842,0.00000000,1269.82539683,239.98387097,0.00000000,0
8706,443,53598,6,1506,590.75436782,0.00000119,1273.51562500,236.17460317,0.00000119,1
8707,53598,443,6,66,849.31352718,0.00004482,125.26666667,61.31034483,0.00129390,0
8708,53598,443,6,66,849.21592737,0.00010610,123.35483871,59.26666667,0.00010610,0
8709,443,53598,6,1506,590.88165001,0.00017285,1277.09230769,232.48437500,0.00032377,0
8710,443,53598,6,1506,590.81376379,0.00000119,1280.56060606,228.90769231,0.00000119,0
8711,53598,443,6,66,849.25410684,0.00003600,121.56250000,57.35483871,0.00021005,0
8712,53598,443,6,66,849.15655870,0.00005388,119.87878788,55.56250000,0.00005388,0
8713,443,53598,6,1506,590.94096704,0.00115204,1283.92537313,225.43939394,0.00124192,1
8714,443,53598,6,1506,590.87310519,0.00000095,1287.19117647,222.07462687,0.00000095,0
8715,443,53598,6,1506,590.80525893,0.00000095,1290.36231884,218.80882353,0.00000095,0
8716,443,53598,6,1506,590.73742824,0.00000000,1293.44285714,215.63768116,0.00000000,1
8717,443,53598,6,1506,590.66961313,0.00000119,1296.43661972,212.55714286,0.00000119,0
8718,443,53598,6,1506,590.60181359,0.00000095,1299.34722222,209.56338028,0.00000095,1
8719,443,53598,6,1506,590.53402961,0.00000095,1302.17808219,206.65277778,0.00000095,0
8720,443,53598,6,1506,590.46626119,0.00000000,1304.93243243,203.82191781,0.00000000,0
8721,443,53598,6,1506,590.39850832,0.00000095,1307.61333333,201.06756757,0.00000095,1
8722,443,53598,6,1506,590.33077100,0.00000095,1310.22368421,198.38666667,0.00000095,0
8723,443,53598,6,1506,590.26304921,0.00000000,1312.76623377,195.77631579,0.00000000,0
8724,443,53598,6,1506,590.19534297,0.00000119,1315.24358974,193.23376623,0.00000119,1
8725,443,53598,6,1506,590.12765225,0.00000095,1317.65822785,190.75641026,0.00000095,0
8726,443,53598,6,1506,590.05997706,0.00000095,1320.01250000,188.34177215,0.00000095,0
8727,443,53598,6,1506,589.99231739,0.00000000,1322.30864198,185.98750000,0.00000000,1
8728,443,53598,6,1506,589.92467324,0.00000095,1324.54878049,183.69135802,0.00000095,0
8729,443,53598,6,1506,589.85704459,0.00000095,1326.73493976,181.45121951,0.00000095,0
8730,443,53598,6,1506,589.78943145,0.00000000,1328.86904762,179.26506024,0.00000000,1
8731,443,53598,6,1506,589.72183381,0.00000119,1330.95294118,177.13095238,0.00000119,0
8732,443,53598,6,1506,589.65425166,0.00000095,1332.98837209,175.04705882,0.00000095,0
8733,443,53598,6,1506,589.58668500,0.00000000,1334.97701149,173.01162791,0.00000000,1
8734,443,53598,6,1506,589.51913382,0.00000095,1336.92045455,171.02298851,0.00000095,0
8735,443,53598,6,1506,589.45159812,0.00000095,1338.82022472,169.07954545,0.00000095,0
8736,443,53598,6,1506,589.38407789,0.00000000,1340.67777778,167.17977528,0.00000000,1
8737,53598,443,6,66,850.68342687,0.00004292,118.29411765,53.87878788,0.00121093,0
8738,53598,443,6,66,850.58600550,0.00001812,116.80000000,52.29411765,0.00001812,0
8739,53598,443,6,66,850.48860644,0.00001097,115.38888889,50.80000000,0.00001097,0
8740,53598,443,6,66,850.39122968,0.00008392,114.05405405,49.38888889,0.00008392,0
8741,443,53598,6,1506,589.70612479,0.00084209,1342.49450549,165.32222222,0.00099802,0
8742,443,53598,6,1506,589.63862179,0.00000000,1344.27173913,163.50549451,0.00000000,0
8743,443,53598,6,1506,589.57113426,0.00000095,1346.01075269,161.72826087,0.00000095,1
8744,443,53598,6,1506,589.50366217,0.00000095,1347.71276596,159.98924731,0.00000095,0
8745,443,53598,6,1506,589.43620552,0.00000310,1349.37894737,158.28723404,0.00000310,1
8746,443,53598,6,1506,589.36876430,0.00000095,1351.01041667,156.62105263,0.00000095,1
8747,443,53598,6,1506,589.30133852,0.00000095,1352.60824742,154.98958333,0.00000095,0
8748,443,53598,6,1506,589.23392816,0.00000000,1354.17346939,153.39175258,0.00000000,0
8749,443,53598,6,1506,589.16653323,0.00000119,1355.70707071,151.82653061,0.00000119,1
8750,443,53598,6,1506,589.09915371,0.00000095,1357.21000000,150.29292929,0.00000095,0
8751,443,53598,6,1506,589.03178959,0.00000000,1358.68316832,148.79000000,0.00000000,0
8752,443,53598,6,1506,588.96444089,0.00000095,1360.12745098,147.31683168,0.00000095,1
8753,443,53598,6,1506,588.89710758,0.00000095,1361.54368932,145.87254902,0.00000095,0
8754,443,53598,6,1506,588.82978967,0.00000000,1362.93269231,144.45631068,0.00000000,0
8755,443,53598,6,1506,588.76248714,0.00000095,1364.29523810,143.06730769,0.00000095,1
8756,443,53598,6,1506,588.69520000,0.00000119,1365.63207547,141.70476190,0.00000119,0
8757,443,53598,6,1506,588.62792824,0.00000000,1366.94392523,140.36792453,0.00000000,0
8758,443,53598,6,1506,588.56067185,0.00000095,1368.23148148,139.05607477,0.00000095,1
8759,443,53598,6,1506,588.49343082,0.00000095,1369.49541284,137.76851852,0.00000095,0
8760,443,53598,6,1506,588.42620516,0.00000095,1370.73636364,136.50458716,0.00000095,0
8761,443,53598,6,1506,588.35899486,0.00000095,1371.95495495,135.26363636,0.00000095,1
8762,443,53598,6,1506,588.29179991,0.00000000,1373.15178571,134.04504505,0.00000000,0
8763,443,53598,6,1506,588.22462030,0.00000119,1374.32743363,132.84821429,0.00000119,0
8764,443,53598,6,1506,588.15745604,0.00000095,1375.48245614,131.67256637,0.00000095,1
8765,443,53598,6,1506,588.09030711,0.00000000,1376.61739130,130.51754386,0.00000000,0
8766,443,53598,6,1506,588.02317352,0.00000095,1377.73275862,129.38260870,0.00000095,0
8767,443,53598,6,1506,587.95605524,0.00000000,1378.82905983,128.26724138,0.00000000,1
8768,443,53598,6,443,475.11104771,0.00000095,1370.89830508,935.82905983,0.00000095,0
8769,53598,443,6,66,852.05682985,0.00005198,112.78947368,48.05405405,0.00091505,0
8770,53598,443,6,66,851.95960749,0.00008702,111.58974359,46.78947368,0.00008702,0
8771,53598,443,6,66,851.86240730,0.00003910,110.45000000,45.58974359,0.00003910,0
8772,443,53527,6,158,759.76522930,0.00434589,89.02857143,71.00000000,0.22307897,1
8773,53527,443,6,66,851.67856735,0.00012398,728.86111111,681.80000000,0.22908187,0
8774,443,53527,6,162,755.58143248,0.00171208,91.05555556,72.97142857,0.00183606,1
8775,443,53527,6,105,812.49526742,0.00000095,91.43243243,13.94444444,0.00000095,1
8776,53527,443,6,66,851.40262258,0.00004101,710.94594595,662.86111111,0.00175405,0
8777,53527,443,6,105,812.30555239,0.00011611,695.00000000,605.94594595,0.00011611,1
8778,443,53527,6,66,851.21295030,0.00467181,90.76315789,25.43243243,0.00482893,0
8779,80,53607,6,767,150.11592386,0.00121117,302.33333333,697.00000000,0.09879303,0
8780,53607,80,6,66,851.09881468,0.00005293,179.00000000,150.66666667,0.10450602,0
8781,53603,443,6,130,787.00182336,0.00050497,189.50000000,71.40000000,0.11667204,0
8782,53603,443,6,253,663.91214676,0.00014496,198.57142857,63.50000000,0.00014496,1
8783,53601,443,6,184,732.83650450,0.00049710,110.97619048,74.80487805,0.06922412,1
8784,443,53598,6,1506,589.24698109,0.00076103,1372.03361345,135.10169492,0.01436210,1
8785,53598,443,6,66,850.82013897,0.00003099,109.36585366,44.45000000,0.01421499,0
8786,443,53598,6,1506,589.27676538,0.00038886,1373.15000000,133.96638655,0.00041986,0
8787,443,53598,6,1506,589.20965721,0.00000119,1374.24793388,132.85000000,0.00000119,0
8788,443,53598,6,1506,589.14256434,0.00000095,1375.32786885,131.75206612,0.00000095,1
8789,443,53598,6,1506,589.07548674,0.00000095,1376.39024390,130.67213115,0.00000095,0
8790,443,53598,6,1353,436.00842441,0.00000000,1376.20161290,23.39024390,0.00000000,0
8791,443,53598,6,1506,588.95879340,0.00000095,1377.24000000,129.79838710,0.00000095,1
8792,443,53598,6,1506,588.89175962,0.00000095,1378.26190476,128.76000000,0.00000095,0
8793,443,53598,6,1506,588.82474109,0.00000095,1379.26771654,127.73809524,0.00000095,0
8794,443,53598,6,1506,588.75773782,0.00000000,1380.25781250,126.73228346,0.00000000,1
8795,443,53598,6,1506,588.69074980,0.00000119,1381.23255814,125.74218750,0.00000119,0
8796,443,53598,6,1506,588.62377702,0.00000095,1382.19230769,124.76744186,0.00000095,1
8797,443,53598,6,1506,588.55681947,0.00000000,1383.13740458,123.80769231,0.00000000,1
8798,443,53598,6,1506,588.48987716,0.00000095,1384.06818182,122.86259542,0.00000095,0
8799,443,53598,6,1506,588.42295007,0.00000095,1384.98496241,121.93181818,0.00000095,0
8800,443,53598,6,1506,588.35603821,0.00000000,1385.88805970,121.01503759,0.00000000,1
8801,443,53598,6,1506,588.28914156,0.00000095,1386.77777778,120.11194030,0.00000095,0
8802,443,53598,6,1506,588.22226012,0.00000119,1387.65441176,119.22222222,0.00000119,0
8803,443,53598,6,1506,588.15539388,0.00000095,1388.51824818,118.34558824,0.00000095,1
8804,443,53598,6,1506,588.08854285,0.00000000,1389.36956522,117.48175182,0.00000000,0
8805,443,53598,6,1506,588.02170701,0.00000095,1390.20863309,116.63043478,0.00000095,1
8806,443,53598,6,1506,587.95488636,0.00000095,1391.03571429,115.79136691,0.00000095,0
8807,443,53598,6,1506,587.88808090,0.00000095,1391.85106383,114.96428571,0.00000095,0
8808,443,53598,6,1506,587.82129062,0.00000000,1392.65492958,114.14893617,0.00000000,1
8809,443,53598,6,1506,587.75451551,0.00000119,1393.44755245,113.34507042,0.00000119,0
8810,53598,443,6,66,852.31224443,0.00003982,108.33333333,43.36585366,0.00044584,0
8811,443,53598,6,1506,587.78455423,0.00007606,1394.22916667,112.55244755,0.00011587,0
8812,443,53598,6,1506,587.71780604,0.00000095,1395.00000000,111.77083333,0.00000095,1
8813,443,53598,6,1506,587.65107301,0.00000119,1395.76027397,111.00000000,0.00000119,0
8814,443,53598,6,1506,587.58435513,0.00000095,1396.51020408,110.23972603,0.00000095,0
8815,53598,443,6,66,852.48234760,0.00007486,107.34883721,42.33333333,0.00015402,0
8816,443,53598,6,1506,587.61441544,0.00063109,1397.25000000,109.48979592,0.00070596,1
8817,443,53598,6,1506,587.54772444,0.00000000,1397.97986577,108.75000000,0.00000000,0
8818,443,53598,6,1506,587.48104857,0.00000095,1398.70000000,108.02013423,0.00000095,0
8819,443,53598,6,1506,587.41438784,0.00000095,1399.41059603,107.30000000,0.00000095,1
8820,443,53598,6,1506,587.34774223,0.00000095,1400.11184211,106.58940397,0.00000095,0
8821,443,53598,6,1506,587.28111174,0.00000000,1400.80392157,105.88815789,0.00000000,1
8822,443,53598,6,1506,587.21449637,0.00000119,1401.48701299,105.19607843,0.00000119,0
8823,443,53598,6,1506,587.14789611,0.00000095,1402.16129032,104.51298701,0.00000095,0
8824,443,53598,6,1314,395.08131095,0.00000000,1401.59615385,88.16129032,0.00000000,1
8825,53598,443,6,66,852.96348792,0.00009608,106.40909091,41.34883721,0.00073218,0
8826,443,53598,6,1506,587.13321995,0.00404596,1402.26114650,104.40384615,0.00414205,0
8827,443,53598,6,1506,587.06665911,0.00000095,1402.91772152,103.73885350,0.00000095,0
8828,443,53598,6,1506,587.00011335,0.00000095,1403.56603774,103.08227848,0.00000095,1
8829,53598,443,6,66,853.06641732,0.00006413,105.51111111,40.40909091,0.00411201,0
8830,443,53598,6,1506,587.03025839,0.00073791,1404.20625000,102.43396226,0.00080204,0
8831,443,53598,6,1506,586.96373938,0.00000095,1404.83850932,101.79375000,0.00000095,0
8832,443,53598,6,1506,586.89723544,0.00000095,1405.46296296,101.16149068,0.00000095,0
8833,443,53598,6,1506,586.83074657,0.00000095,1406.07975460,100.53703704,0.00000095,0
8834,443,53598,6,411,508.23572723,0.00000000,1400.01219512,995.07975460,0.00000000,0
8835,443,53598,6,1506,586.82183713,0.00000119,1400.65454545,105.98780488,0.00000119,0
8836,443,53598,6,1506,586.75537939,0.00000000,1401.28915663,105.34545455,0.00000000,0
8837,443,53598,6,1506,586.68893670,0.00000095,1401.91616766,104.71084337,0.00000095,0
8838,443,53598,6,1506,586.62250906,0.00000095,1402.53571429,104.08383234,0.00000095,0
8839,443,53598,6,1506,586.55609646,0.00000000,1403.14792899,103.46428571,0.00000000,0
8840,443,53598,6,1506,586.48969889,0.00000095,1403.75294118,102.85207101,0.00000095,0
8841,443,53598,6,1506,586.42331636,0.00000095,1404.35087719,102.24705882,0.00000095,1
8842,443,53598,6,1506,586.35694885,0.00000119,1404.94186047,101.64912281,0.00000119,0
8843,443,53598,6,1506,586.29059636,0.00000095,1405.52601156,101.05813953,0.00000095,0
8844,443,53598,6,1506,586.22425888,0.00000000,1406.10344828,100.47398844,0.00000000,0
8845,443,53598,6,1506,586.15793642,0.00000095,1406.67428571,99.89655172,0.00000095,0
8846,443,53598,6,1506,586.09162896,0.00000095,1407.23863636,99.32571429,0.00000095,0
8847,443,53598,6,1506,586.02533650,0.00000095,1407.79661017,98.76136364,0.00000095,0
8848,443,53598,6,1506,585.95905904,0.00000000,1408.34831461,98.20338983,0.00000000,0
8849,443,53598,6,1506,585.89279656,0.00000119,1408.89385475,97.65168539,0.00000119,0
8850,443,53598,6,1506,585.82654907,0.00000095,1409.43333333,97.10614525,0.00000095,0
8851,443,53598,6,1506,585.76031656,0.00000000,1409.96685083,96.56666667,0.00000000,0
8852,443,53598,6,1506,585.69409903,0.00000095,1410.49450549,96.03314917,0.00000095,0
8853,443,53598,6,1506,585.62789646,0.00000095,1411.01639344,95.50549451,0.00000095,1
8854,443,53598,6,1506,585.56170886,0.00000095,1411.53260870,94.98360656,0.00000095,0
8855,443,53598,6,1506,585.49553622,0.00000000,1412.04324324,94.46739130,0.00000000,0
8856,443,53598,6,1506,585.42937853,0.00000119,1412.54838710,93.95675676,0.00000119,0
8857,53598,443,6,66,854.63676421,0.00018287,104.65217391,39.51111111,0.00093985,0
8858,443,53598,6,1506,585.45978310,0.00037503,1413.04812834,93.45161290,0.00055790,0
8859,443,53598,6,1506,585.39365187,0.00000095,1413.54255319,92.95187166,0.00000095,0
8860,443,53598,6,1506,585.32753558,0.00000095,1414.03174603,92.45744681,0.00000095,0
8861,443,53598,6,1506,585.26143422,0.00000000,1414.51578947,91.96825397,0.00000000,0
8862,443,53598,6,1506,585.19534779,0.00000119,1414.99476440,91.48421053,0.00000119,0
8863,443,53598,6,1506,585.12927628,0.00000095,1415.46875000,91.00523560,0.00000095,0
8864,443,53598,6,1506,585.06321969,0.00000000,1415.93782383,90.53125000,0.00000000,0
8865,443,53598,6,1506,584.99717801,0.00000095,1416.40206186,90.06217617,0.00000095,1
8866,443,53598,6,1506,584.93115124,0.00000095,1416.86153846,89.59793814,0.00000095,0
8867,443,53598,6,1506,584.86513937,0.00000000,1417.31632653,89.13846154,0.00000000,0
8868,443,53598,6,1506,584.79914241,0.00000095,1417.76649746,88.68367347,0.00000095,0
8869,443,53598,6,1506,584.73316033,0.00000119,1418.21212121,88.23350254,0.00000119,0
8870,443,53598,6,1506,584.66719314,0.00000000,1418.65326633,87.78787879,0.00000000,0
8871,443,53598,6,132,789.39875917,0.00000095,1412.22000000,1286.65326633,0.00000095,1
8872,443,53598,6,1506,584.69027746,0.00000000,1412.68656716,93.78000000,0.00000000,0
8873,53598,443,6,66,855.37566257,0.00010586,103.82978723,38.65217391,0.00048995,0
8874,443,53598,6,1506,584.72079387,0.00135517,1413.14851485,93.31343284,0.00146103,0
8875,443,53598,6,1506,584.65486526,0.00000095,1413.60591133,92.85148515,0.00000095,0
8876,443,53598,6,1506,584.58895152,0.00000095,1414.05882353,92.39408867,0.00000095,0
8877,443,53598,6,1506,584.52305264,0.00000000,1414.50731707,91.94117647,0.00000000,0
8878,443,53598,6,1506,584.45716862,0.00000095,1414.95145631,91.49268293,0.00000095,0
8879,443,53598,6,1506,584.39129945,0.00000095,1415.39130435,91.04854369,0.00000095,0
8880,443,53598,6,1506,584.32544512,0.00000000,1415.82692308,90.60869565,0.00000000,0
8881,443,53598,6,1506,584.25960563,0.00000119,1416.25837321,90.17307692,0.00000119,0
8882,443,53598,6,1506,584.19378098,0.00000095,1416.68571429,89.74162679,0.00000095,0
8883,443,53598,6,1472,550.12797116,0.00000095,1416.94786730,55.31428571,0.00000095,0
8884,53598,443,6,66,855.93399414,0.00004601,103.04166667,37.82978723,0.00140810,0
8885,443,53603,6,680,241.83759432,0.00065303,772.14285714,107.50000000,0.12863994,0
8886,443,53603,6,97,824.81036036,0.00000095,687.75000000,675.14285714,0.00000095,1
8887,443,53601,6,197,724.71748677,0.00000000,1101.79629630,921.86792453,0.07910895,1
8888,53603,443,6,66,855.63589282,0.00004101,182.00000000,132.57142857,0.01026607,0
8889,53601,443,6,66,855.53956997,0.00002098,109.93023256,44.97619048,0.00978994,0
8890,53603,443,6,90,831.44326880,0.00042200,171.77777778,92.00000000,0.00044298,1
8891,53603,443,6,66,855.34969049,0.00001597,161.20000000,105.77777778,0.00001597,0
8892,443,53601,6,1466,544.74656763,0.00005007,1108.41818182,364.20370370,0.00055003,1
8893,443,53601,6,1466,544.68527062,0.00000095,1114.80357143,357.58181818,0.00000095,1
8894,443,53601,6,1466,544.62398740,0.00000095,1120.96491228,351.19642857,0.00000095,1
8895,443,53601,6,1466,544.56271797,0.00000095,1126.91379310,345.03508772,0.00000095,1
8896,443,53601,6,1466,544.50146232,0.00000119,1132.66101695,339.08620690,0.00000119,1
8897,443,53601,6,1466,544.44022045,0.00000095,1138.21666667,333.33898305,0.00000095,1
8898,443,53601,6,1466,544.37899235,0.00000095,1143.59016393,327.78333333,0.00000095,1
8899,443,53601,6,1466,544.31777803,0.00001907,1148.79032258,322.40983607,0.00001907,1
8900,443,53601,6,1466,544.25657747,0.00000000,1153.82539683,317.20967742,0.00000000,1
8901,443,53601,6,1466,544.19539067,0.00000095,1158.70312500,312.17460317,0.00000095,1
8902,443,53601,6,1180,258.13421763,0.00000095,1159.03076923,21.29687500,0.00000095,0
8903,53601,443,6,66,855.89479600,0.00001907,108.93181818,43.93023256,0.00053406,0
8904,53601,443,6,66,855.79860643,0.00002599,107.97777778,42.93181818,0.00002599,0
8905,53601,443,6,66,855.70243848,0.00010991,107.06521739,41.97777778,0.00010991,0
8906,53601,443,6,105,816.60629213,0.00001216,107.02127660,2.06521739,0.00001216,1
8907,443,53598,6,1506,584.48545107,0.00902987,1417.36792453,89.05213270,0.01047397,1
8908,443,53598,6,1506,584.41979330,0.00000095,1417.78403756,88.63207547,0.00000095,0
8909,53598,443,6,66,855.64584971,0.00012398,102.28571429,37.04166667,0.01055288,0
8910,443,53598,6,1506,584.45024708,0.00074220,1418.19626168,88.21596244,0.00086617,0
8911,443,53598,6,1506,584.38461538,0.00000095,1418.60465116,87.80373832,0.00000095,0
8912,443,53598,6,1506,584.31899843,0.00000000,1419.00925926,87.39534884,0.00000000,0
8913,443,53598,6,1506,584.25339621,0.00000095,1419.41013825,86.99074074,0.00000095,0
8914,443,53598,6,1506,584.18780871,0.00000095,1419.80733945,86.58986175,0.00000095,0
8915,443,53598,6,1506,584.12223594,0.00000095,1420.20091324,86.19266055,0.00000095,0
8916,443,53598,6,1506,584.05667789,0.00000000,1420.59090909,85.79908676,0.00000000,0
8917,443,53598,6,1506,583.99113455,0.00000119,1420.97737557,85.40909091,0.00000119,0
8918,443,53598,6,1506,583.92560592,0.00000095,1421.36036036,85.02262443,0.00000095,0
8919,443,53598,6,1506,583.86009200,0.00000000,1421.73991031,84.63963964,0.00000000,0
8920,443,53598,6,1506,583.79459278,0.00000095,1422.11607143,84.26008969,0.00000095,0
8921,443,53598,6,1506,583.72910824,0.00000095,1422.48888889,83.88392857,0.00000095,0
8922,443,53598,6,1506,583.66363840,0.00000000,1422.85840708,83.51111111,0.00000000,0
8923,443,53598,6,1506,583.59818325,0.00000095,1423.22466960,83.14159292,0.00000095,0
8924,443,53598,6,1506,583.53274277,0.00000119,1423.58771930,82.77533040,0.00000119,0
8925,443,53598,6,1506,583.46731696,0.00000000,1423.94759825,82.41228070,0.00000000,0
8926,443,53598,6,1506,583.40190583,0.00000095,1424.30434783,82.05240175,0.00000095,0
8927,443,53598,6,1506,583.33650936,0.00000095,1424.65800866,81.69565217,0.00000095,0
8928,443,53598,6,1506,583.27112755,0.00000000,1425.00862069,81.34199134,0.00000000,0
8929,443,53598,6,1506,583.20576039,0.00000095,1425.35622318,80.99137931,0.00000095,0
8930,443,53598,6,1506,583.14040789,0.00000095,1425.70085470,80.64377682,0.00000095,0
8931,443,53598,6,1506,583.07507003,0.00000119,1426.04255319,80.29914530,0.00000119,1
8932,443,53598,6,1506,583.00974681,0.00000000,1426.38135593,79.95744681,0.00000000,0
8933,443,53598,6,1506,582.94443822,0.00000095,1426.71729958,79.61864407,0.00000095,0
8934,443,53598,6,1506,582.87914427,0.00000095,1427.05042017,79.28270042,0.00000095,0
8935,443,53598,6,1506,582.81386493,0.00000000,1427.38075314,78.94957983,0.00000000,0
8936,443,53598,6,1506,582.74860022,0.00000095,1427.70833333,78.61924686,0.00000095,0
8937,443,53598,6,1506,582.68335013,0.00000000,1428.03319502,78.29166667,0.00000000,0
8938,53598,443,6,66,857.38188536,0.00010514,101.56000000,36.28571429,0.00086522,0
8939,443,53598,6,1506,582.71409381,0.00020480,1428.35537190,77.96680498,0.00030994,0
8940,443,53598,6,1506,582.64886949,0.00000119,1428.67489712,77.64462810,0.00000119,0
8941,443,53598,6,1506,582.58365976,0.00000000,1428.99180328,77.32510288,0.00000000,0
8942,443,53598,6,1506,582.51846464,0.00000095,1429.30612245,77.00819672,0.00000095,0
8943,443,53598,6,100,823.54671590,0.00000095,1423.90243902,1329.30612245,0.00000095,0
8944,443,53598,6,1506,582.54542403,0.00000000,1424.23481781,82.09756098,0.00000000,1
8945,443,53598,6,1506,582.48025506,0.00000000,1424.56451613,81.76518219,0.00000000,0
8946,443,53598,6,1506,582.41510067,0.00000095,1424.89156627,81.43548387,0.00000095,0
8947,443,53598,6,1506,582.34996085,0.00000095,1425.21600000,81.10843373,0.00000095,0
8948,443,53598,6,1506,582.28483561,0.00000000,1425.53784861,80.78400000,0.00000000,0
8949,443,53598,6,1506,582.21972492,0.00000119,1425.85714286,80.46215139,0.00000119,0
8950,443,53598,6,1506,582.15462880,0.00000286,1426.17391304,80.14285714,0.00000286,0
8951,53598,443,6,66,857.91045277,0.00006914,100.86274510,35.56000000,0.00028300,0
8952,443,53598,6,1506,582.18544601,0.00005198,1426.48818898,79.82608696,0.00012112,0
8953,443,53598,6,1506,582.12037554,0.00000095,1426.80000000,79.51181102,0.00000095,0
8954,443,53598,6,1506,582.05531962,0.00000000,1427.10937500,79.20000000,0.00000000,0
8955,443,53598,6,1506,581.99027824,0.00000095,1427.41634241,78.89062500,0.00000095,0
8956,53598,443,6,66,858.07474860,0.00004292,100.19230769,34.86274510,0.00009680,0
8957,443,53598,6,1506,582.02111496,0.00009608,1427.72093023,78.58365759,0.00013900,0
8958,443,53598,6,1506,581.95609920,0.00000095,1428.02316602,78.27906977,0.00000095,1
8959,53598,443,6,66,858.10890204,0.00007296,99.54716981,34.19230769,0.00016999,0
8960,443,53598,6,1506,581.98693321,0.00074720,1428.32307692,77.97683398,0.00082016,0
8961,443,53598,6,1506,581.92194305,0.00000000,1428.62068966,77.67692308,0.00000000,0
8962,443,53598,6,1506,581.85696740,0.00000095,1428.91603053,77.37931034,0.00000095,0
8963,443,53598,6,1506,581.79200625,0.00000095,1429.20912548,77.08396947,0.00000095,0
8964,443,53598,6,1506,581.72705961,0.00000095,1429.50000000,76.79087452,0.00000095,0
8965,443,53598,6,1506,581.66212747,0.00000095,1429.78867925,76.50000000,0.00000095,0
8966,443,53598,6,1506,581.59720982,0.00000000,1430.07518797,76.21132075,0.00000000,0
8967,443,53598,6,1506,581.53230666,0.00000119,1430.35955056,75.92481203,0.00000119,0
8968,443,53598,6,1506,581.46741799,0.00000095,1430.64179104,75.64044944,0.00000095,0
8969,443,53598,6,1506,581.40254379,0.00000095,1430.92193309,75.35820896,0.00000095,0
8970,443,53598,6,1506,581.33768407,0.00000000,1431.20000000,75.07806691,0.00000000,0
8971,443,53598,6,1506,581.27283882,0.00000095,1431.47601476,74.80000000,0.00000095,0
8972,443,53598,6,1506,581.20800803,0.00000095,1431.75000000,74.52398524,0.00000095,0
